trip_id,passenger_id,entry_station,exit_station,trip_datetime,fare
44440,1584,10,7,2024-01-24 17:21:00,22.47
44441,555,8,4,2024-02-16 09:16:00,37.54
44442,424,8,5,2024-03-23 16:44:00,23.15
44443,854,4,8,2024-01-17 15:57:00,42.85
44444,949,7,2,2024-02-06 17:00:00,13.41
44445,207,5,8,2024-02-26 15:14:00,46.4
44446,722,5,8,2024-02-15 20:29:00,50.55
44447,102,3,9,2024-03-05 12:00:00,57.22
44448,1744,10,9,2024-02-10 13:32:00,57.06
44449,1259,5,4,2024-03-11 07:50:00,25.21
44450,140,1,2,2024-02-20 07:26:00,15.83
44451,165,9,10,2024-03-20 20:30:00,57.67
44452,396,1,10,2024-03-14 11:48:00,25.76
44453,1696,3,8,2024-02-17 18:22:00,28.21
44454,156,7,6,2024-02-12 10:33:00,47.28
44455,109,1,5,2024-01-31 06:01:00,47.56
44456,657,5,7,2024-02-23 14:37:00,52.36
44457,634,1,4,2024-01-05 11:55:00,17.98
44458,712,2,5,2024-02-11 15:41:00,57.25
44459,62,8,1,2024-03-17 07:31:00,44.87
44460,659,10,8,2024-01-30 11:35:00,31.05
44461,1917,2,6,2024-02-06 08:19:00,20.42
44462,13,7,4,2024-01-20 06:41:00,42.67
44463,1851,6,5,2024-03-25 11:03:00,11.57
44464,872,9,8,2024-02-20 15:32:00,29.6
44465,1271,8,2,2024-03-02 14:13:00,56.42
44466,1853,8,10,2024-03-04 08:20:00,44.39
44467,1879,5,8,2024-01-28 18:15:00,59.79
44468,1597,5,4,2024-01-13 19:36:00,21.46
44469,1566,2,8,2024-02-13 09:20:00,45.22
44470,1918,3,9,2024-02-12 12:31:00,25.72
44471,758,6,9,2024-03-17 19:13:00,56.2
44472,11,4,9,2024-01-08 06:55:00,18.01
44473,818,6,3,2024-01-26 17:22:00,20.44
44474,1447,7,4,2024-01-11 21:21:00,58.08
44475,1922,9,2,2024-03-16 06:59:00,47.49
44476,92,8,9,2024-01-09 08:25:00,49.58
44477,475,10,5,2024-01-15 19:15:00,15.48
44478,1443,1,7,2024-03-25 18:41:00,43.68
44479,491,1,6,2024-02-13 13:13:00,38.15
44480,1669,8,5,2024-02-24 15:39:00,19.62
44481,1303,1,3,2024-03-31 06:26:00,25.37
44482,643,8,4,2024-02-12 17:05:00,40.53
44483,1301,3,7,2024-01-13 10:54:00,50.44
44484,902,7,1,2024-03-28 18:08:00,20.14
44485,1692,9,8,2024-03-17 21:38:00,57.43
44486,913,3,4,2024-03-31 12:14:00,20.9
44487,762,7,6,2024-02-17 06:52:00,27.45
44488,1847,1,2,2024-01-03 10:56:00,34.48
44489,1811,1,2,2024-03-21 09:53:00,42.41
44490,949,4,9,2024-02-21 12:27:00,36.3
44491,1921,5,10,2024-02-18 19:47:00,57.82
44492,1507,5,3,2024-02-03 12:11:00,51.55
44493,1122,9,1,2024-01-09 14:26:00,32.39
44494,1074,7,2,2024-01-22 17:25:00,56.83
44495,1290,8,3,2024-03-12 19:56:00,30.95
44496,790,8,10,2024-03-06 11:47:00,26.58
44497,359,7,5,2024-03-23 09:24:00,35.91
44498,843,10,4,2024-03-31 11:41:00,18.18
44499,1119,5,1,2024-03-27 20:43:00,38.17
44500,1561,5,6,2024-01-31 07:20:00,34.25
44501,294,8,2,2024-01-20 19:12:00,54.56
44502,970,4,7,2024-02-21 15:57:00,19.7
44503,1965,2,7,2024-03-16 08:10:00,21.23
44504,1511,7,9,2024-02-08 07:07:00,21.04
44505,1883,1,6,2024-03-10 20:26:00,22.98
44506,1083,5,1,2024-01-09 13:49:00,16.82
44507,1986,10,9,2024-02-26 10:39:00,29.81
44508,947,9,7,2024-03-31 15:45:00,22.03
44509,4,6,1,2024-01-04 12:19:00,52.54
44510,724,5,6,2024-01-15 17:04:00,57.97
44511,1627,4,8,2024-02-14 13:41:00,43.94
44512,1730,5,10,2024-02-07 11:28:00,24.58
44513,1100,10,3,2024-02-20 20:51:00,36.2
44514,1100,1,10,2024-02-07 09:57:00,55.97
44515,307,2,4,2024-01-22 09:45:00,52.06
44516,1802,10,9,2024-01-27 22:15:00,13.89
44517,1500,5,6,2024-02-05 22:16:00,28.34
44518,1086,3,5,2024-03-21 15:28:00,23.91
44519,2,9,3,2024-03-03 11:35:00,48.43
44520,393,1,7,2024-02-01 16:09:00,47.8
44521,1595,3,1,2024-01-08 08:33:00,26.64
44522,1075,1,3,2024-01-09 10:12:00,39.78
44523,895,3,8,2024-02-05 10:31:00,19.02
44524,1016,2,7,2024-01-24 18:04:00,58.03
44525,1826,9,1,2024-01-27 18:05:00,51.89
44526,597,3,4,2024-02-17 13:11:00,44.75
44527,948,2,3,2024-02-02 19:17:00,35.7
44528,750,8,9,2024-03-28 12:16:00,31.14
44529,18,7,10,2024-02-12 13:59:00,24.65
44530,234,6,7,2024-03-29 07:08:00,39.8
44531,1798,5,9,2024-01-16 15:45:00,58.31
44532,813,9,4,2024-02-11 15:55:00,33.36
44533,1574,9,1,2024-01-26 12:46:00,28.57
44534,297,7,5,2024-03-16 22:42:00,15.71
44535,1812,9,10,2024-01-17 11:52:00,39.43
44536,17,6,10,2024-01-13 07:00:00,32.53
44537,341,1,9,2024-01-23 22:53:00,35.09
44538,830,8,4,2024-03-30 12:25:00,14.78
44539,943,5,4,2024-03-29 18:54:00,36.96
44540,77,3,10,2024-02-25 11:54:00,47.89
44541,254,3,8,2024-03-15 16:54:00,40.61
44542,905,3,5,2024-01-31 17:45:00,39.78
44543,1475,3,7,2024-02-08 14:03:00,50.12
44544,457,2,1,2024-02-07 17:39:00,21.77
44545,95,2,1,2024-02-12 16:03:00,26.04
44546,1894,6,5,2024-01-17 06:30:00,49.93
44547,886,5,3,2024-02-18 21:21:00,35.77
44548,153,10,1,2024-01-08 19:50:00,22.42
44549,1706,8,1,2024-01-19 16:40:00,23.02
44550,903,7,6,2024-03-02 14:13:00,12.9
44551,1730,4,3,2024-03-24 07:31:00,23.67
44552,1570,1,9,2024-02-14 15:28:00,40.39
44553,1939,2,4,2024-03-24 14:35:00,57.82
44554,1879,7,9,2024-03-05 20:04:00,11.84
44555,1468,5,10,2024-01-24 10:30:00,20.6
44556,335,9,6,2024-02-24 21:25:00,25.82
44557,724,8,10,2024-03-03 15:35:00,41.57
44558,1242,5,7,2024-03-07 21:19:00,24.98
44559,871,2,7,2024-02-19 20:42:00,53.73
44560,1820,4,10,2024-01-25 17:07:00,50.44
44561,1313,1,5,2024-01-04 08:01:00,27.4
44562,962,9,7,2024-02-18 22:11:00,22.51
44563,1181,2,6,2024-03-03 09:50:00,53.52
44564,1913,5,1,2024-03-05 20:17:00,23.15
44565,1121,5,1,2024-02-29 21:56:00,44.51
44566,887,3,9,2024-01-11 20:45:00,13.62
44567,312,10,4,2024-01-25 21:36:00,23.65
44568,798,10,4,2024-03-31 09:03:00,38.73
44569,1120,10,1,2024-01-15 19:02:00,58.03
44570,1336,10,3,2024-01-10 17:52:00,15.24
44571,1750,4,5,2024-02-21 21:24:00,24.84
44572,740,2,9,2024-02-23 19:52:00,22.34
44573,1125,4,5,2024-02-20 07:38:00,22.57
44574,1498,5,7,2024-02-16 12:48:00,13.25
44575,1894,8,1,2024-02-01 07:08:00,57.43
44576,1034,8,9,2024-01-07 20:47:00,43.51
44577,358,6,2,2024-01-08 18:39:00,11.74
44578,97,8,1,2024-03-03 17:54:00,55.2
44579,205,2,4,2024-03-06 10:34:00,56.09
44580,1432,5,7,2024-03-02 16:01:00,49.28
44581,1536,4,6,2024-03-29 11:49:00,12.5
44582,252,7,4,2024-01-07 09:58:00,41.28
44583,1712,3,4,2024-02-14 08:21:00,12.05
44584,828,3,5,2024-01-12 06:24:00,23.97
44585,1544,6,1,2024-03-21 21:39:00,21.42
44586,1770,1,10,2024-03-30 16:14:00,42.72
44587,1437,4,5,2024-02-29 22:29:00,12.94
44588,849,1,5,2024-02-11 15:03:00,26.22
44589,1626,8,1,2024-03-17 18:38:00,25.69
44590,1315,2,1,2024-01-06 10:21:00,40.99
44591,783,8,1,2024-02-25 13:26:00,11.66
44592,1525,1,4,2024-02-21 10:36:00,52.28
44593,1640,9,5,2024-03-14 17:09:00,19.39
44594,1700,1,7,2024-01-15 08:20:00,20.39
44595,183,9,1,2024-01-30 06:40:00,56.94
44596,1473,7,10,2024-02-08 18:04:00,48.79
44597,1642,7,10,2024-03-03 07:53:00,38.13
44598,235,5,7,2024-01-26 19:05:00,17.08
44599,348,7,6,2024-02-04 15:50:00,24.28
44600,124,3,7,2024-02-10 15:07:00,14.33
44601,1240,7,2,2024-02-27 11:39:00,17.56
44602,1733,5,4,2024-03-05 15:27:00,36.57
44603,189,2,9,2024-03-30 22:03:00,56.8
44604,119,7,3,2024-02-11 19:52:00,26.36
44605,12,6,2,2024-01-21 20:03:00,43.29
44606,1475,9,10,2024-03-30 14:05:00,42.45
44607,845,7,6,2024-01-24 16:59:00,50.37
44608,453,2,5,2024-02-26 14:52:00,21.46
44609,924,1,10,2024-01-12 16:57:00,32.67
44610,383,2,6,2024-01-15 12:34:00,23.58
44611,586,2,1,2024-01-20 16:13:00,17.47
44612,1714,6,8,2024-01-06 09:11:00,49.35
44613,1561,7,9,2024-01-19 10:02:00,56.16
44614,1361,10,8,2024-02-28 19:38:00,43.26
44615,687,5,3,2024-01-30 19:06:00,44.35
44616,501,2,1,2024-03-30 20:27:00,58.36
44617,409,1,6,2024-01-24 17:35:00,39.64
44618,24,3,9,2024-01-27 16:18:00,36.56
44619,270,9,7,2024-03-26 08:43:00,15.09
44620,1551,3,8,2024-02-21 08:31:00,34.34
44621,1755,9,1,2024-01-18 07:19:00,10.27
44622,157,6,1,2024-03-05 16:09:00,27.85
44623,7,1,8,2024-03-14 12:40:00,58.34
44624,1352,1,6,2024-02-05 09:10:00,15.89
44625,1180,5,6,2024-01-20 16:55:00,52.23
44626,974,7,10,2024-03-18 17:50:00,33.43
44627,1797,5,3,2024-02-08 09:20:00,55.89
44628,909,5,6,2024-01-10 06:54:00,27.32
44629,409,2,7,2024-03-05 16:34:00,57.67
44630,623,6,8,2024-01-09 17:55:00,36.67
44631,869,7,4,2024-03-21 11:34:00,17.13
44632,1186,5,10,2024-02-24 10:29:00,45.88
44633,1600,10,3,2024-01-06 17:14:00,12.87
44634,1254,6,9,2024-01-10 14:28:00,20.23
44635,728,1,5,2024-03-14 19:28:00,48.48
44636,25,8,3,2024-01-07 13:39:00,30.47
44637,1469,6,7,2024-03-21 06:16:00,27.02
44638,1013,4,8,2024-02-20 10:43:00,14.08
44639,1497,10,1,2024-02-18 19:50:00,10.21
44640,240,10,3,2024-01-13 22:53:00,21.76
44641,883,3,4,2024-01-17 22:29:00,47.81
44642,1675,4,8,2024-02-04 16:48:00,34.96
44643,1559,7,1,2024-02-02 17:42:00,14.13
44644,167,4,5,2024-03-15 15:19:00,43.54
44645,137,4,6,2024-01-18 09:07:00,35.18
44646,971,8,2,2024-02-01 19:29:00,48.39
44647,50,2,8,2024-02-21 11:02:00,34.37
44648,1086,7,9,2024-02-27 14:44:00,50.87
44649,1967,2,3,2024-02-10 21:31:00,12.66
44650,886,3,1,2024-02-25 06:32:00,25.13
44651,1165,6,2,2024-02-24 06:41:00,49.88
44652,1556,9,8,2024-03-25 08:50:00,13.78
44653,910,1,2,2024-03-15 14:19:00,26.73
44654,1363,4,6,2024-01-28 22:17:00,56.09
44655,1875,4,9,2024-02-10 09:16:00,54.75
44656,1418,7,3,2024-03-30 07:32:00,25.95
44657,494,2,7,2024-01-04 09:08:00,59.11
44658,1471,2,6,2024-03-05 17:53:00,42.98
44659,1141,1,8,2024-01-17 09:49:00,15.61
44660,1906,6,7,2024-03-11 10:51:00,25.52
44661,942,10,7,2024-02-29 19:57:00,35.7
44662,1628,3,4,2024-03-20 17:36:00,51.38
44663,1167,6,3,2024-01-14 20:36:00,46.53
44664,808,9,5,2024-02-09 18:02:00,49.56
44665,1255,5,8,2024-01-19 06:58:00,32.52
44666,1911,3,5,2024-01-07 06:36:00,31.44
44667,218,7,4,2024-03-13 19:37:00,54.36
44668,73,1,5,2024-02-18 15:38:00,53.0
44669,1330,7,1,2024-01-18 10:02:00,17.39
44670,1090,2,7,2024-03-06 08:44:00,11.52
44671,938,3,6,2024-02-03 22:29:00,57.1
44672,594,9,6,2024-03-10 19:59:00,17.8
44673,874,8,10,2024-02-16 10:25:00,59.62
44674,866,8,3,2024-02-12 11:06:00,30.67
44675,1323,10,1,2024-02-20 21:51:00,26.87
44676,607,10,1,2024-03-30 06:05:00,42.16
44677,686,5,1,2024-03-19 11:56:00,50.72
44678,1410,1,7,2024-03-19 13:41:00,37.86
44679,416,6,4,2024-01-10 18:14:00,54.19
44680,1100,4,3,2024-03-30 18:48:00,33.86
44681,1533,3,7,2024-03-12 21:58:00,24.78
44682,428,10,1,2024-03-08 15:04:00,30.25
44683,1385,2,9,2024-03-24 09:06:00,33.53
44684,1506,2,3,2024-01-11 21:07:00,19.8
44685,1618,8,10,2024-02-12 13:40:00,36.48
44686,453,1,10,2024-01-17 17:37:00,46.75
44687,302,6,5,2024-03-24 22:36:00,23.5
44688,1751,10,9,2024-02-20 15:04:00,28.73
44689,1098,9,6,2024-02-11 14:27:00,50.5
44690,916,7,4,2024-01-25 08:23:00,26.1
44691,916,2,10,2024-01-03 06:29:00,45.25
44692,1716,3,1,2024-03-11 08:08:00,36.6
44693,1015,9,1,2024-03-20 13:21:00,33.02
44694,160,6,1,2024-02-26 19:47:00,24.1
44695,665,2,9,2024-03-21 14:40:00,38.63
44696,1250,9,3,2024-01-15 18:11:00,54.29
44697,1469,1,9,2024-01-09 21:51:00,44.48
44698,777,9,7,2024-03-25 22:24:00,22.52
44699,1452,9,3,2024-01-20 20:58:00,43.67
44700,1243,5,4,2024-01-19 06:34:00,38.67
44701,185,9,5,2024-03-08 21:06:00,33.43
44702,360,2,9,2024-02-20 21:53:00,11.67
44703,1028,4,1,2024-01-24 20:03:00,14.57
44704,580,6,1,2024-03-29 18:20:00,33.41
44705,1728,6,4,2024-02-07 09:48:00,38.09
44706,1624,5,3,2024-01-12 07:10:00,25.63
44707,1243,7,2,2024-02-02 21:15:00,42.16
44708,1345,8,2,2024-03-08 10:52:00,19.71
44709,1217,9,8,2024-01-18 12:30:00,13.68
44710,594,3,4,2024-03-03 07:19:00,55.8
44711,1023,1,6,2024-03-30 21:31:00,33.87
44712,878,7,9,2024-03-25 16:30:00,25.84
44713,1470,9,4,2024-03-30 08:53:00,13.92
44714,1467,10,6,2024-03-09 14:10:00,23.89
44715,585,3,1,2024-03-19 22:33:00,41.8
44716,773,7,6,2024-01-11 11:35:00,16.38
44717,1435,8,10,2024-01-23 06:20:00,12.45
44718,1295,2,10,2024-02-17 22:15:00,38.35
44719,5,5,4,2024-03-08 19:23:00,30.36
44720,1088,4,2,2024-03-20 07:35:00,18.78
44721,105,8,9,2024-03-19 22:46:00,43.68
44722,1969,3,2,2024-03-18 14:09:00,13.54
44723,367,5,1,2024-02-27 15:56:00,50.72
44724,1488,4,9,2024-01-03 14:48:00,13.83
44725,445,7,2,2024-01-30 10:38:00,45.89
44726,1383,10,8,2024-03-22 08:14:00,31.99
44727,296,4,1,2024-03-19 13:35:00,32.9
44728,286,5,1,2024-01-01 16:46:00,44.85
44729,1252,6,10,2024-01-03 12:02:00,42.71
44730,653,4,1,2024-03-08 13:37:00,58.16
44731,1889,1,2,2024-01-09 12:17:00,42.5
44732,1572,3,7,2024-02-01 15:20:00,58.51
44733,1386,3,4,2024-01-26 21:21:00,45.47
44734,1424,6,2,2024-03-25 12:35:00,30.89
44735,1950,9,10,2024-02-22 15:14:00,19.4
44736,1892,5,4,2024-01-06 12:11:00,48.58
44737,209,8,4,2024-02-08 15:21:00,44.06
44738,949,7,10,2024-03-14 21:57:00,10.93
44739,1969,10,4,2024-01-17 08:10:00,36.09
44740,1576,5,10,2024-01-22 22:37:00,52.23
44741,995,7,3,2024-03-24 17:00:00,51.75
44742,1667,10,2,2024-01-29 09:17:00,27.34
44743,1309,2,5,2024-02-17 12:46:00,29.46
44744,291,1,9,2024-03-30 13:57:00,37.29
44745,197,10,5,2024-02-18 12:00:00,14.46
44746,1332,5,7,2024-01-13 16:39:00,26.87
44747,147,10,6,2024-03-12 18:08:00,40.34
44748,427,3,4,2024-01-06 20:57:00,36.55
44749,39,3,7,2024-02-03 18:18:00,54.23
44750,1092,4,7,2024-01-22 06:37:00,37.31
44751,1253,6,3,2024-02-26 07:07:00,22.31
44752,1709,5,7,2024-01-04 18:11:00,13.74
44753,1904,6,10,2024-03-16 12:37:00,52.5
44754,32,5,10,2024-01-12 13:17:00,30.86
44755,1550,2,6,2024-03-22 09:43:00,40.68
44756,1782,2,4,2024-01-16 20:35:00,37.98
44757,3,1,7,2024-03-06 09:54:00,22.73
44758,1218,10,2,2024-03-09 15:57:00,24.17
44759,1314,6,2,2024-02-21 15:54:00,12.22
44760,363,6,8,2024-02-04 11:20:00,52.24
44761,1360,8,6,2024-02-04 18:58:00,38.3
44762,396,8,9,2024-01-28 18:11:00,38.34
44763,1987,5,6,2024-01-29 16:07:00,47.76
44764,912,5,4,2024-02-27 10:54:00,59.65
44765,1758,2,4,2024-03-10 17:35:00,33.64
44766,572,2,4,2024-02-09 15:42:00,11.54
44767,1677,10,8,2024-01-16 11:38:00,22.77
44768,763,5,3,2024-03-03 10:25:00,25.72
44769,1276,3,6,2024-03-12 22:40:00,19.78
44770,288,10,2,2024-02-22 12:41:00,25.54
44771,185,1,8,2024-02-18 12:12:00,29.93
44772,1376,7,10,2024-02-13 08:10:00,43.28
44773,894,8,6,2024-01-01 19:15:00,13.92
44774,1660,10,1,2024-02-12 19:35:00,35.46
44775,234,6,7,2024-01-22 21:20:00,16.33
44776,399,3,8,2024-02-14 22:36:00,15.66
44777,1157,4,5,2024-01-06 22:23:00,19.76
44778,756,4,2,2024-01-08 10:15:00,23.41
44779,1250,10,7,2024-03-30 09:21:00,47.45
44780,1292,6,10,2024-02-19 09:28:00,51.76
44781,1451,9,8,2024-01-20 19:24:00,22.07
44782,1513,9,8,2024-03-26 13:18:00,11.31
44783,76,8,2,2024-02-21 14:42:00,56.39
44784,970,6,9,2024-01-04 13:42:00,18.97
44785,846,8,10,2024-03-06 20:03:00,40.76
44786,459,5,10,2024-01-22 11:18:00,51.18
44787,1510,9,10,2024-01-22 18:06:00,26.21
44788,1890,6,7,2024-03-19 17:25:00,44.19
44789,618,8,4,2024-03-22 06:19:00,10.54
44790,788,8,1,2024-03-23 14:56:00,58.16
44791,12,4,3,2024-03-09 18:00:00,41.08
44792,1858,1,8,2024-01-14 18:47:00,36.18
44793,1147,2,9,2024-01-06 11:26:00,33.58
44794,1414,1,4,2024-03-16 19:55:00,56.78
44795,782,9,2,2024-02-26 16:15:00,40.26
44796,377,3,1,2024-02-10 12:46:00,50.39
44797,749,7,4,2024-02-10 16:43:00,25.53
44798,1050,3,1,2024-01-24 07:22:00,22.92
44799,80,9,2,2024-01-03 07:18:00,26.77
44800,1308,2,6,2024-01-13 15:47:00,16.1
44801,1971,7,2,2024-02-27 06:11:00,44.05
44802,203,10,1,2024-03-23 15:50:00,30.17
44803,671,9,5,2024-01-25 06:02:00,57.03
44804,1703,7,8,2024-03-10 12:15:00,35.8
44805,1424,1,6,2024-02-08 12:45:00,50.98
44806,677,10,8,2024-02-02 21:11:00,53.01
44807,1188,9,8,2024-02-14 11:13:00,21.0
44808,1692,9,2,2024-02-29 18:22:00,43.68
44809,1920,3,7,2024-03-19 21:32:00,54.06
44810,1842,4,6,2024-01-21 13:52:00,14.66
44811,602,5,4,2024-03-26 17:10:00,59.09
44812,549,9,1,2024-03-22 06:47:00,49.06
44813,1294,4,5,2024-01-11 13:30:00,52.54
44814,1604,7,10,2024-01-14 14:27:00,41.47
44815,737,2,8,2024-03-14 19:09:00,35.86
44816,1084,7,1,2024-03-09 16:18:00,11.37
44817,1025,3,2,2024-01-18 21:52:00,59.02
44818,1639,4,8,2024-01-22 11:13:00,31.87
44819,1623,10,7,2024-02-24 22:18:00,38.4
44820,343,5,10,2024-03-25 08:44:00,32.19
44821,745,4,6,2024-01-09 12:45:00,35.75
44822,491,2,9,2024-01-18 21:53:00,27.64
44823,1185,3,7,2024-03-26 11:46:00,53.58
44824,1716,10,6,2024-01-24 21:28:00,47.63
44825,1789,5,3,2024-02-16 17:24:00,35.16
44826,457,7,4,2024-01-02 11:02:00,51.24
44827,986,1,8,2024-01-15 13:27:00,44.0
44828,1818,9,6,2024-01-28 20:18:00,52.7
44829,271,10,4,2024-03-14 10:39:00,26.83
44830,694,3,4,2024-01-26 14:44:00,15.26
44831,568,3,5,2024-03-29 16:08:00,59.91
44832,1973,2,10,2024-02-22 09:59:00,32.65
44833,887,4,6,2024-02-19 12:30:00,36.61
44834,1642,3,1,2024-01-05 11:30:00,46.75
44835,109,9,10,2024-01-07 14:38:00,36.07
44836,949,3,9,2024-02-28 13:55:00,20.38
44837,1377,2,10,2024-03-07 19:38:00,32.82
44838,1144,10,9,2024-03-27 06:48:00,45.53
44839,1083,3,1,2024-03-01 17:02:00,19.19
44840,897,5,2,2024-01-15 10:15:00,31.74
44841,1342,10,9,2024-03-30 08:36:00,40.26
44842,390,2,7,2024-01-14 18:13:00,11.93
44843,1151,7,6,2024-03-10 13:53:00,36.41
44844,187,5,3,2024-01-12 16:56:00,46.04
44845,916,2,7,2024-01-11 14:42:00,19.63
44846,1702,10,3,2024-02-29 22:14:00,56.87
44847,1283,8,9,2024-02-26 20:49:00,51.38
44848,593,3,10,2024-03-25 22:53:00,31.88
44849,1521,4,9,2024-03-04 14:34:00,20.89
44850,192,7,5,2024-02-03 14:51:00,48.45
44851,1440,9,6,2024-02-29 11:15:00,19.9
44852,927,5,2,2024-03-14 10:14:00,11.96
44853,236,6,1,2024-02-16 19:06:00,43.01
44854,467,1,9,2024-02-17 12:41:00,12.15
44855,1019,5,9,2024-03-25 15:43:00,49.69
44856,1459,10,3,2024-01-01 14:31:00,26.95
44857,1375,8,10,2024-01-03 22:08:00,31.74
44858,1366,5,2,2024-01-23 21:58:00,24.02
44859,1877,8,9,2024-02-18 09:15:00,22.61
44860,90,2,8,2024-02-24 16:28:00,29.95
44861,361,10,7,2024-02-04 17:36:00,21.53
44862,1172,3,1,2024-01-14 14:56:00,12.62
44863,1395,10,9,2024-02-22 13:47:00,33.37
44864,934,4,9,2024-01-12 20:52:00,39.43
44865,1056,1,5,2024-01-01 06:14:00,59.41
44866,1723,1,10,2024-02-16 10:40:00,51.91
44867,1121,1,8,2024-03-06 21:45:00,38.39
44868,165,2,10,2024-02-04 13:54:00,55.81
44869,1730,7,9,2024-01-20 07:23:00,42.47
44870,468,5,2,2024-01-22 12:08:00,34.99
44871,181,10,8,2024-02-06 08:46:00,56.04
44872,556,8,6,2024-01-06 22:55:00,10.44
44873,1378,9,7,2024-03-16 11:51:00,37.55
44874,375,7,1,2024-03-16 22:31:00,37.13
44875,1139,7,4,2024-03-14 19:21:00,17.88
44876,1769,9,10,2024-02-21 11:08:00,59.29
44877,847,3,10,2024-03-16 09:13:00,46.51
44878,1354,1,10,2024-02-20 17:08:00,13.89
44879,1715,1,8,2024-03-18 22:04:00,28.18
44880,937,1,5,2024-01-12 10:27:00,27.52
44881,1026,7,8,2024-03-08 21:56:00,16.49
44882,606,3,4,2024-01-21 06:01:00,18.77
44883,640,7,10,2024-02-20 19:21:00,52.71
44884,346,9,7,2024-01-24 22:06:00,54.76
44885,594,4,6,2024-02-02 22:07:00,29.45
44886,1517,6,9,2024-03-07 07:20:00,10.56
44887,762,4,1,2024-02-02 10:53:00,34.29
44888,1636,2,1,2024-03-10 13:11:00,54.71
44889,1393,2,3,2024-03-04 08:33:00,39.8
44890,815,9,5,2024-03-26 10:37:00,24.67
44891,1673,10,1,2024-01-13 19:07:00,32.53
44892,1364,1,4,2024-03-05 19:12:00,59.03
44893,30,7,3,2024-01-17 17:08:00,51.25
44894,1528,7,5,2024-02-02 17:13:00,47.62
44895,1052,5,6,2024-03-15 10:02:00,28.26
44896,534,8,9,2024-03-06 21:19:00,52.91
44897,1062,5,7,2024-01-05 08:30:00,45.98
44898,1234,8,4,2024-03-19 22:14:00,42.55
44899,1458,7,10,2024-02-14 08:07:00,15.54
44900,87,8,9,2024-03-16 07:59:00,43.44
44901,630,7,2,2024-02-14 21:17:00,35.62
44902,454,6,4,2024-03-12 15:49:00,17.53
44903,46,10,6,2024-02-04 20:31:00,11.21
44904,845,1,6,2024-03-23 14:25:00,14.42
44905,232,5,8,2024-03-29 16:21:00,17.12
44906,990,6,7,2024-03-28 10:59:00,46.76
44907,1011,2,7,2024-01-15 18:07:00,25.46
44908,1814,4,6,2024-01-22 18:46:00,45.39
44909,1319,3,1,2024-03-24 06:27:00,13.44
44910,1703,6,5,2024-02-24 14:51:00,11.81
44911,27,4,3,2024-03-30 22:30:00,55.32
44912,502,5,7,2024-03-19 10:07:00,10.84
44913,1700,2,1,2024-01-13 08:50:00,38.17
44914,774,8,9,2024-03-07 09:44:00,18.24
44915,485,3,6,2024-01-20 17:24:00,59.21
44916,685,6,1,2024-03-22 09:59:00,24.12
44917,412,5,2,2024-01-18 14:18:00,12.27
44918,153,4,9,2024-02-01 10:54:00,38.01
44919,283,3,5,2024-01-25 17:40:00,45.78
44920,753,2,4,2024-03-13 16:35:00,22.61
44921,1099,3,9,2024-02-10 21:13:00,20.1
44922,1835,2,9,2024-01-05 17:20:00,22.03
44923,981,6,8,2024-03-21 13:15:00,44.64
44924,473,6,3,2024-01-17 13:23:00,26.25
44925,890,2,1,2024-01-07 10:33:00,58.67
44926,1859,3,2,2024-01-11 15:49:00,56.94
44927,182,5,9,2024-02-14 10:33:00,27.19
44928,132,9,10,2024-03-19 16:47:00,24.15
44929,1018,7,3,2024-03-08 06:00:00,33.82
44930,202,8,10,2024-01-05 19:54:00,39.22
44931,657,9,5,2024-03-16 11:14:00,48.33
44932,885,7,3,2024-02-11 06:43:00,34.14
44933,1492,5,6,2024-03-14 18:54:00,25.88
44934,1104,1,2,2024-02-25 21:33:00,21.64
44935,331,9,7,2024-02-19 10:28:00,11.92
44936,1126,4,5,2024-01-30 20:37:00,10.63
44937,1229,9,8,2024-03-24 08:33:00,47.66
44938,754,7,4,2024-02-23 14:02:00,18.75
44939,32,9,2,2024-02-14 19:09:00,22.08
44940,693,5,2,2024-02-01 12:49:00,28.77
44941,340,1,8,2024-03-09 21:30:00,41.8
44942,1160,4,8,2024-01-04 14:04:00,42.37
44943,8,9,10,2024-02-20 17:01:00,18.54
44944,1584,6,8,2024-01-01 21:56:00,31.27
44945,1664,4,5,2024-02-18 11:24:00,39.48
44946,1981,8,7,2024-03-22 17:05:00,15.66
44947,656,6,5,2024-03-07 14:34:00,14.35
44948,1014,7,6,2024-02-24 08:30:00,34.95
44949,1551,10,1,2024-03-28 21:46:00,36.78
44950,747,10,2,2024-01-22 22:33:00,19.67
44951,1965,1,9,2024-01-09 14:52:00,25.91
44952,160,8,2,2024-01-04 21:58:00,46.98
44953,1887,3,5,2024-01-26 11:47:00,23.27
44954,1337,5,3,2024-02-29 10:42:00,54.19
44955,526,7,6,2024-01-24 10:48:00,10.75
44956,254,9,2,2024-02-28 21:58:00,20.57
44957,313,9,3,2024-02-20 17:34:00,33.85
44958,787,5,6,2024-03-07 08:33:00,21.73
44959,340,5,8,2024-03-23 09:19:00,46.12
44960,926,7,4,2024-03-21 13:08:00,42.58
44961,460,6,3,2024-03-16 10:41:00,49.21
44962,1247,7,3,2024-01-11 22:51:00,44.31
44963,1840,2,9,2024-01-10 16:44:00,10.73
44964,918,3,10,2024-02-29 14:44:00,46.68
44965,1719,1,8,2024-03-09 08:22:00,37.74
44966,483,9,1,2024-02-15 15:26:00,49.71
